state,date,age,ethnicity,population
Melaka,2023-01-01,45-49,other_noncitizen,2.1
Melaka,2023-01-01,50-54,overall,20.3
Melaka,2023-01-01,50-54,bumi_malay,12.4
Melaka,2023-01-01,50-54,bumi_other,0.1
Melaka,2023-01-01,50-54,chinese,5.5
Melaka,2023-01-01,50-54,indian,1.2
Melaka,2023-01-01,50-54,other_citizen,0.1
Melaka,2023-01-01,50-54,other_noncitizen,0.8
Melaka,2023-01-01,55-59,overall,18.8
Melaka,2023-01-01,55-59,bumi_malay,11.4
Melaka,2023-01-01,55-59,bumi_other,0.1
Melaka,2023-01-01,55-59,chinese,5.5
Melaka,2023-01-01,55-59,indian,1
Melaka,2023-01-01,55-59,other_citizen,0.1
Melaka,2023-01-01,55-59,other_noncitizen,0.6
Melaka,2023-01-01,60-64,overall,18.7
Melaka,2023-01-01,60-64,bumi_malay,11
Melaka,2023-01-01,60-64,bumi_other,0.1
Melaka,2023-01-01,60-64,chinese,6.1
Melaka,2023-01-01,60-64,indian,1
Melaka,2023-01-01,60-64,other_citizen,0.1
Melaka,2023-01-01,60-64,other_noncitizen,0.4
Melaka,2023-01-01,65-69,overall,13.6
Melaka,2023-01-01,65-69,bumi_malay,7.9
Melaka,2023-01-01,65-69,bumi_other,0.1
Melaka,2023-01-01,65-69,chinese,4.6
Melaka,2023-01-01,65-69,indian,0.8
Melaka,2023-01-01,65-69,other_citizen,0.1
Melaka,2023-01-01,65-69,other_noncitizen,0.2
Melaka,2023-01-01,70-74,overall,9.8
Melaka,2023-01-01,70-74,bumi_malay,5.2
Melaka,2023-01-01,70-74,bumi_other,0
Melaka,2023-01-01,70-74,chinese,3.9
Melaka,2023-01-01,70-74,indian,0.6
Melaka,2023-01-01,70-74,other_citizen,0.1
Melaka,2023-01-01,70-74,other_noncitizen,0.1
Melaka,2023-01-01,75-79,overall,5
Melaka,2023-01-01,75-79,bumi_malay,2.5
Melaka,2023-01-01,75-79,bumi_other,0
Melaka,2023-01-01,75-79,chinese,2.2
Melaka,2023-01-01,75-79,indian,0.3
Melaka,2023-01-01,75-79,other_citizen,0
Melaka,2023-01-01,75-79,other_noncitizen,0.1
Melaka,2023-01-01,80-84,overall,2.4
Melaka,2023-01-01,80-84,bumi_malay,1.1
Melaka,2023-01-01,80-84,bumi_other,0
Melaka,2023-01-01,80-84,chinese,1.2
Melaka,2023-01-01,80-84,indian,0.1
Melaka,2023-01-01,80-84,other_citizen,0
Melaka,2023-01-01,80-84,other_noncitizen,0
Melaka,2023-01-01,85 and above,overall,1.3
Melaka,2023-01-01,85 and above,bumi_malay,0.6
Melaka,2023-01-01,85 and above,bumi_other,0
Melaka,2023-01-01,85 and above,chinese,0.6
Melaka,2023-01-01,85 and above,indian,0.1
Melaka,2023-01-01,85 and above,other_citizen,0
Melaka,2023-01-01,85 and above,other_noncitizen,0
Negeri Sembilan,2022-01-01,0-4,overall,81.5
Negeri Sembilan,2022-01-01,0-4,bumi_malay,57.8
Negeri Sembilan,2022-01-01,0-4,bumi_other,2.4
Negeri Sembilan,2022-01-01,0-4,chinese,11.1
Negeri Sembilan,2022-01-01,0-4,indian,9.1
Negeri Sembilan,2022-01-01,0-4,other_citizen,0.4
Negeri Sembilan,2022-01-01,0-4,other_noncitizen,0.8
Negeri Sembilan,2022-01-01,15-19,overall,96.4
Negeri Sembilan,2022-01-01,15-19,bumi_malay,59.4
Negeri Sembilan,2022-01-01,15-19,bumi_other,2
Negeri Sembilan,2022-01-01,15-19,chinese,20.4
Negeri Sembilan,2022-01-01,15-19,indian,13.6
Negeri Sembilan,2022-01-01,15-19,other_citizen,0.3
Negeri Sembilan,2022-01-01,15-19,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,20-24,overall,104.5
Negeri Sembilan,2022-01-01,20-24,bumi_malay,65.1
Negeri Sembilan,2022-01-01,20-24,bumi_other,2.3
Negeri Sembilan,2022-01-01,20-24,chinese,15.4
Negeri Sembilan,2022-01-01,20-24,indian,12.1
Negeri Sembilan,2022-01-01,20-24,other_citizen,0.4
Negeri Sembilan,2022-01-01,20-24,other_noncitizen,9.2
Negeri Sembilan,2022-01-01,25-29,overall,94.2
Negeri Sembilan,2022-01-01,25-29,bumi_malay,53.9
Negeri Sembilan,2022-01-01,25-29,bumi_other,2.1
Negeri Sembilan,2022-01-01,25-29,chinese,14.4
Negeri Sembilan,2022-01-01,25-29,indian,11.5
Negeri Sembilan,2022-01-01,25-29,other_citizen,0.7
Negeri Sembilan,2022-01-01,25-29,other_noncitizen,11.7
Negeri Sembilan,2022-01-01,30-34,overall,108
Negeri Sembilan,2022-01-01,30-34,bumi_malay,60.9
Negeri Sembilan,2022-01-01,30-34,bumi_other,1.7
Negeri Sembilan,2022-01-01,30-34,chinese,17.1
Negeri Sembilan,2022-01-01,30-34,indian,14.3
Negeri Sembilan,2022-01-01,30-34,other_citizen,0.8
Negeri Sembilan,2022-01-01,30-34,other_noncitizen,13.2
Negeri Sembilan,2022-01-01,35-39,overall,105.1
Negeri Sembilan,2022-01-01,35-39,bumi_malay,59.9
Negeri Sembilan,2022-01-01,35-39,bumi_other,1.7
Negeri Sembilan,2022-01-01,35-39,chinese,18.8
Negeri Sembilan,2022-01-01,35-39,indian,14.3
Negeri Sembilan,2022-01-01,35-39,other_citizen,0.8
Negeri Sembilan,2022-01-01,35-39,other_noncitizen,9.7
Negeri Sembilan,2022-01-01,40-44,overall,82.6
Negeri Sembilan,2022-01-01,40-44,bumi_malay,46.6
Negeri Sembilan,2022-01-01,40-44,bumi_other,1.4
Negeri Sembilan,2022-01-01,40-44,chinese,17.4
Negeri Sembilan,2022-01-01,40-44,indian,12.2
Negeri Sembilan,2022-01-01,40-44,other_citizen,0.4
Negeri Sembilan,2022-01-01,40-44,other_noncitizen,4.5
Negeri Sembilan,2022-01-01,45-49,overall,64.7
Negeri Sembilan,2022-01-01,45-49,bumi_malay,36.2
Negeri Sembilan,2022-01-01,45-49,bumi_other,1
Negeri Sembilan,2022-01-01,45-49,chinese,15
Negeri Sembilan,2022-01-01,45-49,indian,9.8
Negeri Sembilan,2022-01-01,45-49,other_citizen,0.3
Negeri Sembilan,2022-01-01,45-49,other_noncitizen,2.4
Negeri Sembilan,2022-01-01,50-54,overall,54.8
Negeri Sembilan,2022-01-01,50-54,bumi_malay,30.3
Negeri Sembilan,2022-01-01,50-54,bumi_other,0.9
Negeri Sembilan,2022-01-01,50-54,chinese,14.2
Negeri Sembilan,2022-01-01,50-54,indian,8.2
Negeri Sembilan,2022-01-01,50-54,other_citizen,0.2
Negeri Sembilan,2022-01-01,50-54,other_noncitizen,1
Negeri Sembilan,2022-01-01,55-59,overall,56.5
Negeri Sembilan,2022-01-01,55-59,bumi_malay,31.8
Negeri Sembilan,2022-01-01,55-59,bumi_other,0.7
Negeri Sembilan,2022-01-01,55-59,chinese,14.5
Negeri Sembilan,2022-01-01,55-59,indian,8.3
Negeri Sembilan,2022-01-01,55-59,other_citizen,0.2
Negeri Sembilan,2022-01-01,55-59,other_noncitizen,0.9
Negeri Sembilan,2022-01-01,60-64,overall,53.5
Negeri Sembilan,2022-01-01,60-64,bumi_malay,29.5
Negeri Sembilan,2022-01-01,60-64,bumi_other,0.5
Negeri Sembilan,2022-01-01,60-64,chinese,14.9
Negeri Sembilan,2022-01-01,60-64,indian,7.5
Negeri Sembilan,2022-01-01,60-64,other_citizen,0.2
Negeri Sembilan,2022-01-01,60-64,other_noncitizen,0.9
Negeri Sembilan,2022-01-01,65-69,overall,38.4
Negeri Sembilan,2022-01-01,65-69,bumi_malay,21.1
Negeri Sembilan,2022-01-01,65-69,bumi_other,0.3
Negeri Sembilan,2022-01-01,65-69,chinese,11
Negeri Sembilan,2022-01-01,65-69,indian,5.2
Negeri Sembilan,2022-01-01,65-69,other_citizen,0.1
Negeri Sembilan,2022-01-01,65-69,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,70-74,overall,26.8
Negeri Sembilan,2022-01-01,70-74,bumi_malay,13.6
Negeri Sembilan,2022-01-01,70-74,bumi_other,0.2
Negeri Sembilan,2022-01-01,70-74,chinese,8.8
Negeri Sembilan,2022-01-01,70-74,indian,3.8
Negeri Sembilan,2022-01-01,70-74,other_citizen,0.1
Negeri Sembilan,2022-01-01,70-74,other_noncitizen,0.3
Negeri Sembilan,2022-01-01,75-79,overall,12.6
Negeri Sembilan,2022-01-01,75-79,bumi_malay,5.7
Negeri Sembilan,2022-01-01,75-79,bumi_other,0.1
Negeri Sembilan,2022-01-01,75-79,chinese,4.8
Negeri Sembilan,2022-01-01,75-79,indian,1.7
Negeri Sembilan,2022-01-01,75-79,other_citizen,0
Negeri Sembilan,2022-01-01,75-79,other_noncitizen,0.2
Negeri Sembilan,2022-01-01,80-84,overall,7.5
Negeri Sembilan,2022-01-01,80-84,bumi_malay,3
Negeri Sembilan,2022-01-01,80-84,bumi_other,0.1
Negeri Sembilan,2022-01-01,80-84,chinese,3.2
Negeri Sembilan,2022-01-01,80-84,indian,1
Negeri Sembilan,2022-01-01,80-84,other_citizen,0
Negeri Sembilan,2022-01-01,80-84,other_noncitizen,0.2
Negeri Sembilan,2022-01-01,85 and above,overall,3
Negeri Sembilan,2022-01-01,85 and above,bumi_malay,1
Negeri Sembilan,2022-01-01,85 and above,bumi_other,0
Negeri Sembilan,2022-01-01,85 and above,chinese,1.3
Negeri Sembilan,2022-01-01,85 and above,indian,0.5
Negeri Sembilan,2022-01-01,85 and above,other_citizen,0
Negeri Sembilan,2022-01-01,85 and above,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,0-4,overall,42.1
Negeri Sembilan,2022-01-01,0-4,bumi_malay,29.3
Negeri Sembilan,2022-01-01,0-4,bumi_other,1.1
Negeri Sembilan,2022-01-01,0-4,chinese,6.2
Negeri Sembilan,2022-01-01,0-4,indian,4.8
Negeri Sembilan,2022-01-01,0-4,other_citizen,0.2
Negeri Sembilan,2022-01-01,0-4,other_noncitizen,0.5
Negeri Sembilan,2022-01-01,15-19,overall,44.7
Negeri Sembilan,2022-01-01,15-19,bumi_malay,27.8
Negeri Sembilan,2022-01-01,15-19,bumi_other,1
Negeri Sembilan,2022-01-01,15-19,chinese,9.3
Negeri Sembilan,2022-01-01,15-19,indian,6.2
Negeri Sembilan,2022-01-01,15-19,other_citizen,0.1
Negeri Sembilan,2022-01-01,15-19,other_noncitizen,0.2
Negeri Sembilan,2022-01-01,20-24,overall,51.3
Negeri Sembilan,2022-01-01,20-24,bumi_malay,33.7
Negeri Sembilan,2022-01-01,20-24,bumi_other,1
Negeri Sembilan,2022-01-01,20-24,chinese,7.5
Negeri Sembilan,2022-01-01,20-24,indian,5.6
Negeri Sembilan,2022-01-01,20-24,other_citizen,0.2
Negeri Sembilan,2022-01-01,20-24,other_noncitizen,3.4
Negeri Sembilan,2022-01-01,25-29,overall,43.8
Negeri Sembilan,2022-01-01,25-29,bumi_malay,26.8
Negeri Sembilan,2022-01-01,25-29,bumi_other,1
Negeri Sembilan,2022-01-01,25-29,chinese,6.8
Negeri Sembilan,2022-01-01,25-29,indian,5.6
Negeri Sembilan,2022-01-01,25-29,other_citizen,0.2
Negeri Sembilan,2022-01-01,25-29,other_noncitizen,3.4
Negeri Sembilan,2022-01-01,30-34,overall,48.7
Negeri Sembilan,2022-01-01,30-34,bumi_malay,29.9
Negeri Sembilan,2022-01-01,30-34,bumi_other,0.8
Negeri Sembilan,2022-01-01,30-34,chinese,8.5
Negeri Sembilan,2022-01-01,30-34,indian,6.8
Negeri Sembilan,2022-01-01,30-34,other_citizen,0.2
Negeri Sembilan,2022-01-01,30-34,other_noncitizen,2.4
Negeri Sembilan,2022-01-01,35-39,overall,48.3
Negeri Sembilan,2022-01-01,35-39,bumi_malay,29.5
Negeri Sembilan,2022-01-01,35-39,bumi_other,0.8
Negeri Sembilan,2022-01-01,35-39,chinese,9.3
Negeri Sembilan,2022-01-01,35-39,indian,6.9
Negeri Sembilan,2022-01-01,35-39,other_citizen,0.2
Negeri Sembilan,2022-01-01,35-39,other_noncitizen,1.6
Negeri Sembilan,2022-01-01,40-44,overall,38
Negeri Sembilan,2022-01-01,40-44,bumi_malay,22.5
Negeri Sembilan,2022-01-01,40-44,bumi_other,0.7
Negeri Sembilan,2022-01-01,40-44,chinese,7.9
Negeri Sembilan,2022-01-01,40-44,indian,5.8
Negeri Sembilan,2022-01-01,40-44,other_citizen,0.2
Negeri Sembilan,2022-01-01,40-44,other_noncitizen,0.9
Negeri Sembilan,2022-01-01,45-49,overall,32.8
Negeri Sembilan,2022-01-01,45-49,bumi_malay,18.4
Negeri Sembilan,2022-01-01,45-49,bumi_other,0.5
Negeri Sembilan,2022-01-01,45-49,chinese,7.8
Negeri Sembilan,2022-01-01,45-49,indian,5.1
Negeri Sembilan,2022-01-01,45-49,other_citizen,0.2
Negeri Sembilan,2022-01-01,45-49,other_noncitizen,0.7
Negeri Sembilan,2022-01-01,50-54,overall,27.8
Negeri Sembilan,2022-01-01,50-54,bumi_malay,15.5
Negeri Sembilan,2022-01-01,50-54,bumi_other,0.4
Negeri Sembilan,2022-01-01,50-54,chinese,7
Negeri Sembilan,2022-01-01,50-54,indian,4.3
Negeri Sembilan,2022-01-01,50-54,other_citizen,0.1
Negeri Sembilan,2022-01-01,50-54,other_noncitizen,0.4
Negeri Sembilan,2022-01-01,55-59,overall,29.7
Negeri Sembilan,2022-01-01,55-59,bumi_malay,16.8
Negeri Sembilan,2022-01-01,55-59,bumi_other,0.4
Negeri Sembilan,2022-01-01,55-59,chinese,7.6
Negeri Sembilan,2022-01-01,55-59,indian,4.4
Negeri Sembilan,2022-01-01,55-59,other_citizen,0.1
Negeri Sembilan,2022-01-01,55-59,other_noncitizen,0.3
Negeri Sembilan,2022-01-01,60-64,overall,26.9
Negeri Sembilan,2022-01-01,60-64,bumi_malay,15.2
Negeri Sembilan,2022-01-01,60-64,bumi_other,0.2
Negeri Sembilan,2022-01-01,60-64,chinese,7.2
Negeri Sembilan,2022-01-01,60-64,indian,3.9
Negeri Sembilan,2022-01-01,60-64,other_citizen,0.1
Negeri Sembilan,2022-01-01,60-64,other_noncitizen,0.3
Negeri Sembilan,2022-01-01,65-69,overall,19.7
Negeri Sembilan,2022-01-01,65-69,bumi_malay,10.9
Negeri Sembilan,2022-01-01,65-69,bumi_other,0.2
Negeri Sembilan,2022-01-01,65-69,chinese,5.5
Negeri Sembilan,2022-01-01,65-69,indian,2.8
Negeri Sembilan,2022-01-01,65-69,other_citizen,0.1
Negeri Sembilan,2022-01-01,65-69,other_noncitizen,0.2
Negeri Sembilan,2022-01-01,70-74,overall,13.7
Negeri Sembilan,2022-01-01,70-74,bumi_malay,6.9
Negeri Sembilan,2022-01-01,70-74,bumi_other,0.1
Negeri Sembilan,2022-01-01,70-74,chinese,4.4
Negeri Sembilan,2022-01-01,70-74,indian,2.1
Negeri Sembilan,2022-01-01,70-74,other_citizen,0
Negeri Sembilan,2022-01-01,70-74,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,75-79,overall,6.6
Negeri Sembilan,2022-01-01,75-79,bumi_malay,3
Negeri Sembilan,2022-01-01,75-79,bumi_other,0.1
Negeri Sembilan,2022-01-01,75-79,chinese,2.4
Negeri Sembilan,2022-01-01,75-79,indian,0.9
Negeri Sembilan,2022-01-01,75-79,other_citizen,0
Negeri Sembilan,2022-01-01,75-79,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,80-84,overall,4
Negeri Sembilan,2022-01-01,80-84,bumi_malay,1.7
Negeri Sembilan,2022-01-01,80-84,bumi_other,0
Negeri Sembilan,2022-01-01,80-84,chinese,1.7
Negeri Sembilan,2022-01-01,80-84,indian,0.5
Negeri Sembilan,2022-01-01,80-84,other_citizen,0
Negeri Sembilan,2022-01-01,80-84,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,85 and above,overall,1.7
Negeri Sembilan,2022-01-01,85 and above,bumi_malay,0.6
Negeri Sembilan,2022-01-01,85 and above,bumi_other,0
Negeri Sembilan,2022-01-01,85 and above,chinese,0.7
Negeri Sembilan,2022-01-01,85 and above,indian,0.3
Negeri Sembilan,2022-01-01,85 and above,other_citizen,0
Negeri Sembilan,2022-01-01,85 and above,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,0-4,overall,39.3
Negeri Sembilan,2022-01-01,0-4,bumi_malay,28.5
Negeri Sembilan,2022-01-01,0-4,bumi_other,1.3
Negeri Sembilan,2022-01-01,0-4,chinese,4.9
Negeri Sembilan,2022-01-01,0-4,indian,4.3
Negeri Sembilan,2022-01-01,0-4,other_citizen,0.2
Negeri Sembilan,2022-01-01,0-4,other_noncitizen,0.3
Negeri Sembilan,2022-01-01,15-19,overall,51.7
Negeri Sembilan,2022-01-01,15-19,bumi_malay,31.6
Negeri Sembilan,2022-01-01,15-19,bumi_other,1
Negeri Sembilan,2022-01-01,15-19,chinese,11.1
Negeri Sembilan,2022-01-01,15-19,indian,7.5
Negeri Sembilan,2022-01-01,15-19,other_citizen,0.2
Negeri Sembilan,2022-01-01,15-19,other_noncitizen,0.4
Negeri Sembilan,2022-01-01,20-24,overall,53.3
Negeri Sembilan,2022-01-01,20-24,bumi_malay,31.5
Negeri Sembilan,2022-01-01,20-24,bumi_other,1.2
Negeri Sembilan,2022-01-01,20-24,chinese,7.9
Negeri Sembilan,2022-01-01,20-24,indian,6.5
Negeri Sembilan,2022-01-01,20-24,other_citizen,0.2
Negeri Sembilan,2022-01-01,20-24,other_noncitizen,5.8
Negeri Sembilan,2022-01-01,25-29,overall,50.4
Negeri Sembilan,2022-01-01,25-29,bumi_malay,27.1
Negeri Sembilan,2022-01-01,25-29,bumi_other,1.1
Negeri Sembilan,2022-01-01,25-29,chinese,7.5
Negeri Sembilan,2022-01-01,25-29,indian,5.8
Negeri Sembilan,2022-01-01,25-29,other_citizen,0.5
Negeri Sembilan,2022-01-01,25-29,other_noncitizen,8.3
Negeri Sembilan,2022-01-01,30-34,overall,59.4
Negeri Sembilan,2022-01-01,30-34,bumi_malay,30.9
Negeri Sembilan,2022-01-01,30-34,bumi_other,0.9
Negeri Sembilan,2022-01-01,30-34,chinese,8.6
Negeri Sembilan,2022-01-01,30-34,indian,7.4
Negeri Sembilan,2022-01-01,30-34,other_citizen,0.6
Negeri Sembilan,2022-01-01,30-34,other_noncitizen,10.9
Negeri Sembilan,2022-01-01,35-39,overall,56.8
Negeri Sembilan,2022-01-01,35-39,bumi_malay,30.4
Negeri Sembilan,2022-01-01,35-39,bumi_other,0.9
Negeri Sembilan,2022-01-01,35-39,chinese,9.5
Negeri Sembilan,2022-01-01,35-39,indian,7.4
Negeri Sembilan,2022-01-01,35-39,other_citizen,0.5
Negeri Sembilan,2022-01-01,35-39,other_noncitizen,8.1
Negeri Sembilan,2022-01-01,40-44,overall,44.6
Negeri Sembilan,2022-01-01,40-44,bumi_malay,24.1
Negeri Sembilan,2022-01-01,40-44,bumi_other,0.7
Negeri Sembilan,2022-01-01,40-44,chinese,9.5
Negeri Sembilan,2022-01-01,40-44,indian,6.4
Negeri Sembilan,2022-01-01,40-44,other_citizen,0.3
Negeri Sembilan,2022-01-01,40-44,other_noncitizen,3.6
Negeri Sembilan,2022-01-01,45-49,overall,32
Negeri Sembilan,2022-01-01,45-49,bumi_malay,17.7
Negeri Sembilan,2022-01-01,45-49,bumi_other,0.5
Negeri Sembilan,2022-01-01,45-49,chinese,7.1
Negeri Sembilan,2022-01-01,45-49,indian,4.6
Negeri Sembilan,2022-01-01,45-49,other_citizen,0.2
Negeri Sembilan,2022-01-01,45-49,other_noncitizen,1.7
Negeri Sembilan,2022-01-01,50-54,overall,27
Negeri Sembilan,2022-01-01,50-54,bumi_malay,14.8
Negeri Sembilan,2022-01-01,50-54,bumi_other,0.5
Negeri Sembilan,2022-01-01,50-54,chinese,7.1
Negeri Sembilan,2022-01-01,50-54,indian,3.9
Negeri Sembilan,2022-01-01,50-54,other_citizen,0.1
Negeri Sembilan,2022-01-01,50-54,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,55-59,overall,26.8
Negeri Sembilan,2022-01-01,55-59,bumi_malay,15
Negeri Sembilan,2022-01-01,55-59,bumi_other,0.3
Negeri Sembilan,2022-01-01,55-59,chinese,6.9
Negeri Sembilan,2022-01-01,55-59,indian,3.9
Negeri Sembilan,2022-01-01,55-59,other_citizen,0.1
Negeri Sembilan,2022-01-01,55-59,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,60-64,overall,26.6
Negeri Sembilan,2022-01-01,60-64,bumi_malay,14.3
Negeri Sembilan,2022-01-01,60-64,bumi_other,0.2
Negeri Sembilan,2022-01-01,60-64,chinese,7.7
Negeri Sembilan,2022-01-01,60-64,indian,3.6
Negeri Sembilan,2022-01-01,60-64,other_citizen,0.1
Negeri Sembilan,2022-01-01,60-64,other_noncitizen,0.6
Negeri Sembilan,2022-01-01,65-69,overall,18.6
Negeri Sembilan,2022-01-01,65-69,bumi_malay,10.2
Negeri Sembilan,2022-01-01,65-69,bumi_other,0.2
Negeri Sembilan,2022-01-01,65-69,chinese,5.5
Negeri Sembilan,2022-01-01,65-69,indian,2.4
Negeri Sembilan,2022-01-01,65-69,other_citizen,0.1
Negeri Sembilan,2022-01-01,65-69,other_noncitizen,0.3
Negeri Sembilan,2022-01-01,70-74,overall,13.1
Negeri Sembilan,2022-01-01,70-74,bumi_malay,6.7
Negeri Sembilan,2022-01-01,70-74,bumi_other,0.1
Negeri Sembilan,2022-01-01,70-74,chinese,4.4
Negeri Sembilan,2022-01-01,70-74,indian,1.7
Negeri Sembilan,2022-01-01,70-74,other_citizen,0
Negeri Sembilan,2022-01-01,70-74,other_noncitizen,0.2
Negeri Sembilan,2022-01-01,75-79,overall,6.1
Negeri Sembilan,2022-01-01,75-79,bumi_malay,2.7
Negeri Sembilan,2022-01-01,75-79,bumi_other,0.1
Negeri Sembilan,2022-01-01,75-79,chinese,2.4
Negeri Sembilan,2022-01-01,75-79,indian,0.7
Negeri Sembilan,2022-01-01,75-79,other_citizen,0
Negeri Sembilan,2022-01-01,75-79,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,80-84,overall,3.5
Negeri Sembilan,2022-01-01,80-84,bumi_malay,1.4
Negeri Sembilan,2022-01-01,80-84,bumi_other,0
Negeri Sembilan,2022-01-01,80-84,chinese,1.5
Negeri Sembilan,2022-01-01,80-84,indian,0.5
Negeri Sembilan,2022-01-01,80-84,other_citizen,0
Negeri Sembilan,2022-01-01,80-84,other_noncitizen,0.1
Negeri Sembilan,2022-01-01,85 and above,overall,1.2
Negeri Sembilan,2022-01-01,85 and above,bumi_malay,0.4
Negeri Sembilan,2022-01-01,85 and above,bumi_other,0
Negeri Sembilan,2022-01-01,85 and above,chinese,0.5
Negeri Sembilan,2022-01-01,85 and above,indian,0.2
Negeri Sembilan,2022-01-01,85 and above,other_citizen,0
Negeri Sembilan,2022-01-01,85 and above,other_noncitizen,0
Negeri Sembilan,2023-01-01,0-4,overall,78.6
Negeri Sembilan,2023-01-01,0-4,bumi_malay,57.9
Negeri Sembilan,2023-01-01,0-4,bumi_other,2.3
Negeri Sembilan,2023-01-01,0-4,chinese,8.8
Negeri Sembilan,2023-01-01,0-4,indian,8.4
Negeri Sembilan,2023-01-01,0-4,other_citizen,0.4
Negeri Sembilan,2023-01-01,0-4,other_noncitizen,0.9
Negeri Sembilan,2023-01-01,15-19,overall,96.9
Negeri Sembilan,2023-01-01,15-19,bumi_malay,59.5
Negeri Sembilan,2023-01-01,15-19,bumi_other,2.1
Negeri Sembilan,2023-01-01,15-19,chinese,20.7
Negeri Sembilan,2023-01-01,15-19,indian,13.6
Negeri Sembilan,2023-01-01,15-19,other_citizen,0.3
Negeri Sembilan,2023-01-01,15-19,other_noncitizen,0.7
Negeri Sembilan,2023-01-01,20-24,overall,108.2
Negeri Sembilan,2023-01-01,20-24,bumi_malay,65.3
Negeri Sembilan,2023-01-01,20-24,bumi_other,2.2
Negeri Sembilan,2023-01-01,20-24,chinese,16.8
Negeri Sembilan,2023-01-01,20-24,indian,12.8
Negeri Sembilan,2023-01-01,20-24,other_citizen,0.4
Negeri Sembilan,2023-01-01,20-24,other_noncitizen,10.6
Negeri Sembilan,2023-01-01,25-29,overall,95.9
Negeri Sembilan,2023-01-01,25-29,bumi_malay,54.7
Negeri Sembilan,2023-01-01,25-29,bumi_other,2.1
Negeri Sembilan,2023-01-01,25-29,chinese,14
Negeri Sembilan,2023-01-01,25-29,indian,11
Negeri Sembilan,2023-01-01,25-29,other_citizen,0.6
Negeri Sembilan,2023-01-01,25-29,other_noncitizen,13.5
Negeri Sembilan,2023-01-01,30-34,overall,109
Negeri Sembilan,2023-01-01,30-34,bumi_malay,60.3
Negeri Sembilan,2023-01-01,30-34,bumi_other,1.8
Negeri Sembilan,2023-01-01,30-34,chinese,16.8
Negeri Sembilan,2023-01-01,30-34,indian,14.2
Negeri Sembilan,2023-01-01,30-34,other_citizen,0.8
Negeri Sembilan,2023-01-01,30-34,other_noncitizen,15.2
Negeri Sembilan,2023-01-01,35-39,overall,107.9
Negeri Sembilan,2023-01-01,35-39,bumi_malay,61
Negeri Sembilan,2023-01-01,35-39,bumi_other,1.7
Negeri Sembilan,2023-01-01,35-39,chinese,18.8
Negeri Sembilan,2023-01-01,35-39,indian,14.5
Negeri Sembilan,2023-01-01,35-39,other_citizen,0.8
Negeri Sembilan,2023-01-01,35-39,other_noncitizen,11.2
Negeri Sembilan,2023-01-01,40-44,overall,86.7
Negeri Sembilan,2023-01-01,40-44,bumi_malay,49.1
Negeri Sembilan,2023-01-01,40-44,bumi_other,1.5
Negeri Sembilan,2023-01-01,40-44,chinese,17.9
Negeri Sembilan,2023-01-01,40-44,indian,12.5
Negeri Sembilan,2023-01-01,40-44,other_citizen,0.5
Negeri Sembilan,2023-01-01,40-44,other_noncitizen,5.2
Negeri Sembilan,2023-01-01,45-49,overall,66.4
Negeri Sembilan,2023-01-01,45-49,bumi_malay,37.1
Negeri Sembilan,2023-01-01,45-49,bumi_other,1
Negeri Sembilan,2023-01-01,45-49,chinese,15.1
Negeri Sembilan,2023-01-01,45-49,indian,10
Negeri Sembilan,2023-01-01,45-49,other_citizen,0.3
Negeri Sembilan,2023-01-01,45-49,other_noncitizen,2.8
Negeri Sembilan,2023-01-01,50-54,overall,55.8
Negeri Sembilan,2023-01-01,50-54,bumi_malay,30.9
Negeri Sembilan,2023-01-01,50-54,bumi_other,0.9
Negeri Sembilan,2023-01-01,50-54,chinese,14.3
Negeri Sembilan,2023-01-01,50-54,indian,8.3
Negeri Sembilan,2023-01-01,50-54,other_citizen,0.2
Negeri Sembilan,2023-01-01,50-54,other_noncitizen,1.2
Negeri Sembilan,2023-01-01,55-59,overall,54.2
Negeri Sembilan,2023-01-01,55-59,bumi_malay,30.4
Negeri Sembilan,2023-01-01,55-59,bumi_other,0.8
Negeri Sembilan,2023-01-01,55-59,chinese,13.9
Negeri Sembilan,2023-01-01,55-59,indian,7.9
Negeri Sembilan,2023-01-01,55-59,other_citizen,0.2
Negeri Sembilan,2023-01-01,55-59,other_noncitizen,1.1
Negeri Sembilan,2023-01-01,60-64,overall,55.6
Negeri Sembilan,2023-01-01,60-64,bumi_malay,30.6
Negeri Sembilan,2023-01-01,60-64,bumi_other,0.5
Negeri Sembilan,2023-01-01,60-64,chinese,15.4
Negeri Sembilan,2023-01-01,60-64,indian,7.9
Negeri Sembilan,2023-01-01,60-64,other_citizen,0.2
Negeri Sembilan,2023-01-01,60-64,other_noncitizen,1
